participante,seg_id,bpm_watch,pred_final
10,100,86.95005817299797,84.761347966003
10,100,86.98616187799544,84.761347966003
10,600,86.5602966441166,84.52915230296524
10,600,86.3651989266986,84.52915230296524
10,600,86.13844274700462,84.52915230296524
10,600,86.52066602139247,84.52915230296524
10,600,88.07204120479854,84.52915230296524
11,1300,80.5683215623294,91.133541662113
11,1300,80.87705698271336,91.133541662113
11,1300,81.52253797508422,91.133541662113
11,1300,82.15173327499653,91.133541662113
11,1300,82.52811889978713,91.133541662113
11,500,91.31322815783614,91.94387839746057
11,500,92.07764965651867,91.94387839746057
11,500,92.34865100621144,91.94387839746057
11,500,91.82122960916328,91.94387839746057
11,500,91.21272927505557,91.94387839746057
12,100,93.34330678677662,85.06942079966194
12,100,91.53053933108524,85.06942079966194
12,100,90.67627123269168,85.06942079966194
12,100,91.13171472941642,85.06942079966194
12,100,92.2518087423209,85.06942079966194
12,300,94.14227126078173,84.84108268239822
12,300,95.02108424741984,84.84108268239822
12,300,97.03372358048576,84.84108268239822
12,300,98.59418684986584,84.84108268239822
12,300,99.19195380584638,84.84108268239822
13,300,85.64271065391502,85.1786189055052
13,300,84.99343409847904,85.1786189055052
13,300,85.81459108080185,85.1786189055052
13,300,88.27461433720279,85.1786189055052
13,300,91.53510516580415,85.1786189055052
13,500,92.19815079912271,83.98190762309886
13,500,90.31127197938042,83.98190762309886
13,500,88.80550911447185,83.98190762309886
13,500,88.16501566135523,83.98190762309886
13,500,88.24948021815969,83.98190762309886
14,300,92.610494292123,80.3431419044777
14,300,93.24622323729773,80.3431419044777
14,300,94.1261899102818,80.3431419044777
14,300,94.38295326542544,80.3431419044777
14,300,94.00553959067744,80.3431419044777
14,600,91.75339622015044,79.7508021866153
14,600,93.15900225670308,79.7508021866153
14,600,94.40568364543832,79.7508021866153
14,600,95.28530873116992,79.7508021866153
14,600,95.56707814782214,79.7508021866153
15,200,72.98411012472896,69.72177390459942
15,200,72.54143447442489,69.72177390459942
15,200,72.91633804061196,69.72177390459942
15,200,73.43394539118844,69.72177390459942
15,200,74.1195323766568,69.72177390459942
15,600,91.49094529280974,70.78278355102304
15,600,92.3970889522916,70.78278355102304
15,600,91.17560498446096,70.78278355102304
15,600,90.7924567030622,70.78278355102304
15,600,89.82894255454406,70.78278355102304
16,200,73.31848076385853,70.56458629517536
16,200,73.08756081799925,70.56458629517536
16,200,72.38200097073725,70.56458629517536
16,200,71.54358053228042,70.56458629517536
16,200,71.00615141670426,70.56458629517536
16,400,80.83013459170535,70.55906444863044
16,400,76.9785708104377,70.55906444863044
16,400,74.29507479027754,70.55906444863044
16,400,73.00865762553688,70.55906444863044
16,400,73.14509819338332,70.55906444863044
17,300,83.43059715037738,73.99823331849475
17,300,85.70715640035027,73.99823331849475
17,300,87.78019577641507,73.99823331849475
17,300,87.65135665961674,73.99823331849475
17,300,86.07738862512431,73.99823331849475
17,500,76.11683283017311,73.39778333228554
17,500,74.88995022784063,73.39778333228554
17,500,74.36016337995406,73.39778333228554
17,500,75.14800031164509,73.39778333228554
17,500,76.29594838205085,73.39778333228554
18,100,91.63716640967829,87.72366095035898
18,100,88.41888323532038,87.72366095035898
18,100,86.71519728222967,87.72366095035898
18,100,87.61230105992519,87.72366095035898
18,100,89.44948593635065,87.72366095035898
18,1200,78.75218672987187,87.64659475716826
18,1200,76.84383702990296,87.64659475716826
18,1200,76.08632150451443,87.64659475716826
18,1200,76.64955977565205,87.64659475716826
18,1200,77.96764442707502,87.64659475716826
19,1100,107.64911232395065,99.24274805993241
19,1100,110.54300753316838,99.24274805993241
19,1100,114.61932907104492,99.24274805993241
19,1100,117.63623258210878,99.24274805993241
19,1100,119.9422281614178,99.24274805993241
19,200,85.42777484714212,98.95494659458231
19,200,82.47697419253262,98.95494659458231
19,200,80.94482930439375,98.95494659458231
19,200,80.97045478676304,98.95494659458231
19,200,81.90476361962106,98.95494659458231
20,1200,80.63358633730937,78.56217283407503
20,1200,79.0056387452336,78.56217283407503
20,1200,76.89895967384437,78.56217283407503
20,1200,74.72675518824425,78.56217283407503
20,1200,73.1319128492694,78.56217283407503
20,500,81.17205213011849,78.63454458256737
20,500,80.90135002404581,78.63454458256737
20,500,80.44226611475925,78.63454458256737
20,500,79.80379677551649,78.63454458256737
20,500,79.35205364196332,78.63454458256737
21,1300,56.225516192662376,69.65833518859397
21,1300,55.63338478799415,69.65833518859397
21,1300,55.40237000619088,69.65833518859397
21,1300,55.54118684347256,69.65833518859397
21,1300,56.06101479585186,69.65833518859397
21,200,72.92981185790951,69.4195723930043
21,200,72.98686045008613,69.4195723930043
21,200,72.4788498454864,69.4195723930043
21,200,71.77202537043819,69.4195723930043
21,200,71.69277729789427,69.4195723930043
22,100,74.2521789539428,66.05440956370049
22,100,72.56251627552561,66.05440956370049
22,100,71.12127567018781,66.05440956370049
22,100,70.38543325554241,66.05440956370049
22,100,70.20776396582137,66.05440956370049
22,1300,58.28032353079165,65.82668686394081
22,1300,56.27154778814935,65.82668686394081
22,1300,54.893623836112745,65.82668686394081
22,1300,54.697278381013255,65.82668686394081
22,1300,55.02953445242253,65.82668686394081
23,100,98.43305552810818,85.66891494932881
23,100,97.06040265147304,85.66891494932881
23,100,97.54488471462612,85.66891494932881
23,100,98.81319932256426,85.66891494932881
23,100,100.79410936512473,85.66891494932881
23,300,102.9567523868569,86.19479267390778
23,300,102.4888631383062,86.19479267390778
23,300,101.25535267854666,86.19479267390778
23,300,100.1992235959866,86.19479267390778
23,300,100.44072970758788,86.19479267390778
24,200,96.2144396033638,88.3623703054649
24,200,96.21093307480668,88.3623703054649
24,200,95.69827145683816,88.3623703054649
24,200,95.26904563852204,88.3623703054649
24,200,94.89522462097597,88.3623703054649
24,300,98.17879050106198,88.58076437372532
24,300,98.04084993639034,88.58076437372532
24,300,97.4804645715854,88.58076437372532
24,300,96.68294374189335,88.58076437372532
24,300,95.53685878273537,88.58076437372532
25,1200,67.21949392108174,73.69693847001177
25,1200,64.50829492151996,73.69693847001177
25,1200,62.44133659719905,73.69693847001177
25,1200,62.58794236348306,73.69693847001177
25,1200,62.66174488653352,73.69693847001177
25,1400,68.7316873562316,76.38793363662596
25,1400,69.39624348948594,76.38793363662596
25,1400,72.01918000155148,76.38793363662596
25,1400,74.10187090240197,76.38793363662596
25,1400,73.9843980362805,76.38793363662596
26,1200,69.87855981719443,75.93037420783877
26,1200,69.39726170523343,75.93037420783877
26,1200,68.7038655596894,75.93037420783877
26,1200,68.21506199248427,75.93037420783877
26,1200,67.9814658981639,75.93037420783877
26,600,91.84824334594592,77.33274680638007
26,600,91.28004303067549,77.33274680638007
26,600,91.77067154234678,77.33274680638007
26,600,93.18272295944158,77.33274680638007
26,600,94.65408369995868,77.33274680638007
27,1100,81.79256414152671,94.1905795315479
27,1100,78.98452585187309,94.1905795315479
27,1100,76.31875176956129,94.1905795315479
27,1100,74.79698323088809,94.1905795315479
27,1100,74.27201001969671,94.1905795315479
27,500,104.937118388392,94.87912447436574
27,500,103.68380938257488,94.87912447436574
27,500,102.61134601750774,94.87912447436574
27,500,101.35668439880163,94.87912447436574
27,500,100.21817906873652,94.87912447436574
28,1100,76.60029362285587,86.5941564728821
28,1100,74.81873192663316,86.5941564728821
28,1100,73.6072810337141,86.5941564728821
28,1100,73.91112826871667,86.5941564728821
28,1100,74.5468998643743,86.5941564728821
28,1400,85.58950725263165,87.37134092884783
28,1400,86.68080390242787,87.37134092884783
28,1400,87.59430956656283,87.37134092884783
28,1400,88.5043880534146,87.37134092884783
28,1400,89.48398985189885,87.37134092884783
29,1100,66.02366682832891,80.87942526980184
29,1100,65.46977489975109,80.87942526980184
29,1100,64.88687689510775,80.87942526980184
29,1100,64.08963888180033,80.87942526980184
29,1100,63.36975783669199,80.87942526980184
29,400,87.04729048751648,80.3213041520726
29,400,87.96925364892721,80.3213041520726
29,400,88.45958933861225,80.3213041520726
29,400,87.1846123948555,80.3213041520726
29,400,85.27370822090712,80.3213041520726
30,1200,81.64721771503943,100.09195353316812
30,1200,81.09039199280015,100.09195353316812
30,1200,81.14477759821591,100.09195353316812
30,1200,81.9437724011285,100.09195353316812
30,1200,82.34365405104153,100.09195353316812
30,200,111.34768700937596,101.24215391450939
30,200,111.13960786516016,101.24215391450939
30,200,111.15051506889198,101.24215391450939
30,200,110.98670009109355,101.24215391450939
30,200,110.2049460598604,101.24215391450939
31,1100,72.55366711802297,89.63616429646963
31,1100,70.89853059419822,89.63616429646963
31,1100,70.3795416426349,89.63616429646963
31,1100,71.17861672572761,89.63616429646963
31,1100,72.7149477424346,89.63616429646963
31,1400,86.32764348643376,90.40621643673744
31,1400,82.70680474141145,90.40621643673744
31,1400,79.49479654630024,90.40621643673744
31,1400,78.56722138289248,90.40621643673744
31,1400,79.76507414654736,90.40621643673744
32,100,62.31813703749603,64.29881594232563
32,100,60.450349640846255,64.29881594232563
32,100,59.439183795623705,64.29881594232563
32,100,59.03930818647884,64.29881594232563
32,100,59.02286905399526,64.29881594232563
32,500,65.02006551187276,61.1567105272343
32,500,65.0,61.1567105272343
32,500,65.0,61.1567105272343
32,500,65.0,61.1567105272343
32,500,65.0054603260317,61.1567105272343
33,200,89.08219698228876,99.16097850144094
33,200,86.91949955354005,99.16097850144094
33,200,88.91147552083582,99.16097850144094
33,200,93.99541996980642,99.16097850144094
33,200,100.2857236571126,99.16097850144094
33,600,117.57798397845518,99.54563537214297
33,600,117.26732047558862,99.54563537214297
33,600,116.66175585298826,99.54563537214297
33,600,116.36847533157896,99.54563537214297
33,600,116.1229840777481,99.54563537214297
34,1100,74.7919143268921,83.5518851093248
34,1100,72.46135388215383,83.5518851093248
34,1100,71.35202090059009,83.5518851093248
34,1100,70.71494032149707,83.5518851093248
34,1100,69.99642347319302,83.5518851093248
34,500,87.18713494671715,83.2850112115743
34,500,85.15760840998067,83.2850112115743
34,500,84.36940095022128,83.2850112115743
34,500,84.98195380101473,83.2850112115743
34,500,85.9253425145046,83.2850112115743
35,1300,77.47296081817926,94.3237006408514
35,1300,77.28692307513514,94.3237006408514
35,1300,78.92546313118625,94.3237006408514
35,1300,80.33213172423375,94.3237006408514
35,1300,81.38290854171241,94.3237006408514
35,600,110.5475820844751,91.97773538158674
35,600,112.64172744579152,91.97773538158674
35,600,113.77807987510384,91.97773538158674
35,600,112.8725583550218,91.97773538158674
35,600,112.00307880421995,91.97773538158674
36,1200,90.9582649549339,90.85062017876794
36,1200,92.3895741153073,90.85062017876794
36,1200,93.6805757056067,90.85062017876794
36,1200,93.492880862203,90.85062017876794
36,1200,91.36938569380608,90.85062017876794
36,200,100.05705780595927,90.68731983310862
36,200,101.0129380250906,90.68731983310862
36,200,100.9699875588025,90.68731983310862
36,200,99.44882868616097,90.68731983310862
36,200,97.3285837667071,90.68731983310862
37,200,69.99235467266432,71.00848665443918
37,200,68.28715229777546,71.00848665443918
37,200,67.62354299733134,71.00848665443918
37,200,68.46211765328528,71.00848665443918
37,200,70.15453139858329,71.00848665443918
37,500,71.76033980474843,70.02284816814583
37,500,70.21820220833733,70.02284816814583
37,500,68.77021200285328,70.02284816814583
37,500,67.98279572957522,70.02284816814583
37,500,68.00192726060942,70.02284816814583
38,100,85.87846933938725,82.18857368763024
38,100,86.54494961402116,82.18857368763024
38,100,87.51666955483424,82.18857368763024
38,100,88.54158413286333,82.18857368763024
38,100,88.90945397803793,82.18857368763024
38,500,85.37618461594435,80.87358751363814
38,500,84.70930156607994,80.87358751363814
38,500,84.00672031966123,80.87358751363814
38,500,83.15491615858946,80.87358751363814
38,500,82.82784252280281,80.87358751363814
39,100,97.79078734112515,91.27739283654549
39,100,97.99107631949592,91.27739283654549
39,100,96.74926181871652,91.27739283654549
39,100,95.27270574136216,91.27739283654549
39,100,94.35956839679125,91.27739283654549
39,1400,82.13341971825507,92.96792049884111
39,1400,83.46188956493937,92.96792049884111
39,1400,85.9744861412658,92.96792049884111
39,1400,88.30208763427173,92.96792049884111
39,1400,90.55863025705676,92.96792049884111
40,200,80.96181466947758,79.92626052947944
40,200,81.41941778705043,79.92626052947944
40,200,81.08313529945556,79.92626052947944
40,200,79.8196024757443,79.92626052947944
40,200,78.03631649391475,79.92626052947944
40,600,93.595046255999,78.48077500729228
40,600,94.70774074550314,78.48077500729228
40,600,94.1638470441232,78.48077500729228
40,600,92.8832012958857,78.48077500729228
40,600,92.04136906805492,78.48077500729228
41,1100,87.04981510203919,108.3854052286686
41,1100,85.23813383135753,108.3854052286686
41,1100,84.54879473639049,108.3854052286686
41,1100,84.64747630067005,108.3854052286686
41,1100,84.83299364090796,108.3854052286686
41,1300,81.92932174862892,107.88267349168711
41,1300,81.90352315035733,107.88267349168711
41,1300,82.81011020517968,107.88267349168711
41,1300,83.7708804408193,107.88267349168711
41,1300,84.08294256218583,107.88267349168711
42,100,65.60258108485829,67.51950153386903
42,100,66.50972652218557,67.51950153386903
42,100,67.306592012071,67.51950153386903
42,100,68.05778147007996,67.51950153386903
42,100,68.60439574821687,67.51950153386903
42,400,69.53751289675934,68.20227650292729
42,400,68.58681680271981,68.20227650292729
42,400,68.24074977713747,68.20227650292729
42,400,67.91003016434708,68.20227650292729
42,400,67.40090112066888,68.20227650292729
43,200,78.24437637975893,79.80468121570748
43,200,76.56104059508351,79.80468121570748
43,200,76.17902190798804,79.80468121570748
43,200,76.63141195763758,79.80468121570748
43,200,76.85718620450076,79.80468121570748
44,1200,76.11281381381579,86.20433294165119
44,1200,76.17772941375394,86.20433294165119
44,1200,76.08734101330565,86.20433294165119
44,1200,76.33679460003262,86.20433294165119
44,1200,76.8097570566646,86.20433294165119
44,600,101.6549960721997,86.29216588740498
44,600,100.55203661331645,86.29216588740498
44,600,100.76828978495163,86.29216588740498
44,600,102.12356943155264,86.29216588740498
44,600,103.48101737581808,86.29216588740498
45,1200,75.59394811532188,89.97953313877377
45,1200,72.24303260953911,89.97953313877377
45,1200,70.09637704896721,89.97953313877377
45,1200,70.03181319959235,89.97953313877377
45,1200,71.65646793512039,89.97953313877377
45,200,109.9817295650383,89.99594111142979
45,200,110.13844053105358,89.99594111142979
45,200,110.05789416053076,89.99594111142979
45,200,109.03181854904471,89.99594111142979
45,200,107.0929197547608,89.99594111142979
46,200,88.56720406082802,84.20048875690767
46,200,89.94914306283512,84.20048875690767
46,200,91.0042961474621,84.20048875690767
46,200,91.71160487901597,84.20048875690767
46,200,92.3448267340144,84.20048875690767
46,600,90.65724697251082,85.64415432830471
46,600,92.23764006286471,85.64415432830471
46,600,93.85612227142632,85.64415432830471
46,600,94.97074502608476,85.64415432830471
46,600,94.4949942158414,85.64415432830471
47,1200,71.66695443499587,73.40164968853514
47,1200,70.9826515082157,73.40164968853514
47,1200,71.4543311383301,73.40164968853514
47,1200,72.2039396298396,73.40164968853514
47,1200,72.21436546581648,73.40164968853514
47,400,75.12016012406156,73.18004322260309
47,400,74.59512660843984,73.18004322260309
47,400,75.06274532053895,73.18004322260309
47,400,75.50682942433791,73.18004322260309
47,400,75.65969457502489,73.18004322260309
48,100,89.40221856104864,85.41301288007828
48,100,87.55119773890564,85.41301288007828
48,100,87.15461063366887,85.41301288007828
48,100,87.86691803645718,85.41301288007828
48,100,88.14977516294498,85.41301288007828
48,1300,78.69542722096497,87.3142905281245
48,1300,78.23527162986744,87.3142905281245
48,1300,79.13886875528277,87.3142905281245
48,1300,80.48195194950351,87.3142905281245
48,1300,81.36067737666043,87.3142905281245
49,1400,64.94501903920859,69.62798591634638
49,1400,64.63479456065043,69.62798591634638
49,1400,66.85636854228873,69.62798591634638
49,1400,71.71926925742547,69.62798591634638
49,1400,76.59381745898975,69.62798591634638
49,400,73.60160334443978,68.48634127369988
49,400,69.65900835185856,68.48634127369988
49,400,67.45079442401985,68.48634127369988
49,400,67.17566558447751,68.48634127369988
49,400,68.19363212936368,68.48634127369988
50,1100,73.9483569795435,89.92507317311072
50,1100,71.010335528681,89.92507317311072
50,1100,68.28478462501448,89.92507317311072
50,1100,68.3225651657574,89.92507317311072
50,1100,69.56132723687973,89.92507317311072
50,600,107.30497992544343,91.28834391796458
50,600,109.78424827257793,91.28834391796458
50,600,109.24029211203258,91.28834391796458
50,600,108.12047759082928,91.28834391796458
50,600,107.51307709681524,91.28834391796458
51,1300,71.16001529786492,74.16275950288875
51,1300,70.20087165791234,74.16275950288875
51,1300,69.6336762233214,74.16275950288875
51,1300,69.83893668876357,74.16275950288875
51,1300,70.1227544394863,74.16275950288875
51,200,72.94517962581666,73.30468934233065
51,200,70.93606805089233,73.30468934233065
51,200,70.43487198507631,73.30468934233065
51,200,70.34425974810793,73.30468934233065
51,200,70.42213718447334,73.30468934233065
52,400,76.69077474455192,70.24136823732393
52,400,75.11845853363576,70.24136823732393
52,400,74.97639822732833,70.24136823732393
52,400,75.18222679709974,70.24136823732393
52,400,76.21989865509461,70.24136823732393
52,500,77.70510197149228,69.69592992954748
52,500,73.67881108166334,69.69592992954748
52,500,71.24065533406808,69.69592992954748
52,500,71.00941296583645,69.69592992954748
52,500,71.68461588468902,69.69592992954748
53,1300,68.0673877200523,80.0221934333274
53,1300,67.22783926266096,80.0221934333274
53,1300,66.81537381188694,80.0221934333274
53,1300,67.08339990826396,80.0221934333274
53,1300,67.31559565263393,80.0221934333274
53,500,90.6001489368352,80.83903325493156
53,500,90.41711113597408,80.83903325493156
53,500,90.6984162684643,80.83903325493156
53,500,91.3214961054005,80.83903325493156
53,500,91.99932207328416,80.83903325493156
54,200,81.96046231739852,75.08790048475194
54,200,79.63695675315279,75.08790048475194
54,200,78.41820332240232,75.08790048475194
54,200,78.39213996139956,75.08790048475194
54,200,79.0858366950714,75.08790048475194
54,300,88.99074803013704,76.4013680895021
54,300,89.63912706096428,76.4013680895021
54,300,90.2407371518932,76.4013680895021
54,300,90.8234133300327,76.4013680895021
54,300,90.77535247387308,76.4013680895021
55,1100,83.87562383542328,91.36328028804668
55,1100,78.79914921011246,91.36328028804668
55,1100,74.76026102842879,91.36328028804668
55,1100,73.75181234168456,91.36328028804668
55,1100,74.0788801409681,91.36328028804668
55,200,97.36830911698198,89.41273501269502
55,200,94.18231934685728,89.41273501269502
55,200,91.70282880981247,89.41273501269502
55,200,90.78014120642756,89.41273501269502
55,200,91.27793923310936,89.41273501269502
56,1200,87.48454524158153,94.4160483183856
56,1200,85.44338979824282,94.4160483183856
56,1200,82.47719289998469,94.4160483183856
56,1200,80.23434022597937,94.4160483183856
56,1200,79.1320608003831,94.4160483183856
56,500,98.10949572237024,94.05909811771474
56,500,94.68280787529883,94.05909811771474
56,500,92.72569297123782,94.05909811771474
56,500,92.3918349551948,94.05909811771474
56,500,92.6793877091969,94.05909811771474
57,200,84.73526538426395,75.62247420964145
57,200,82.39129895069897,75.62247420964145
57,200,79.99857170468285,75.62247420964145
57,200,78.5681835787637,75.62247420964145
57,200,78.22592032843339,75.62247420964145
57,300,89.46908210318556,78.29053464248098
57,300,90.95467979367356,78.29053464248098
57,300,92.05315014263252,78.29053464248098
57,300,92.79128584830792,78.29053464248098
57,300,92.99800477064016,78.29053464248098
58,1200,65.1570662162688,60.15954247956097
58,1200,62.72493565361221,60.15954247956097
58,1200,59.94357667929166,60.15954247956097
58,1200,57.15643515710707,60.15954247956097
58,1200,54.616212200164426,60.15954247956097
58,300,67.78160345500166,61.28582969593989
58,300,69.46968317599524,61.28582969593989
58,300,72.29059896242049,61.28582969593989
58,300,75.55386607502444,61.28582969593989
58,300,77.74573998047529,61.28582969593989
59,1400,65.14940983189092,78.72950370126298
59,1400,67.01983479173668,78.72950370126298
59,1400,72.16828891013093,78.72950370126298
59,1400,79.44130527570651,78.72950370126298
59,1400,85.07809630163,78.72950370126298
59,200,85.16483250639655,77.68367771861028
59,200,86.49692667583368,77.68367771861028
59,200,86.60121750841925,77.68367771861028
59,200,85.51523431555017,77.68367771861028
59,200,84.45798479674698,77.68367771861028
60,1300,73.96787765893069,79.39538549997158
60,1300,73.85959632448304,79.39538549997158
60,1300,73.67394316464792,79.39538549997158
60,1300,73.66603231873862,79.39538549997158
60,1300,73.86147328073328,79.39538549997158
60,400,79.9990059433355,77.31641655830444
60,400,80.51944044398024,77.31641655830444
60,400,81.35051269273221,77.31641655830444
60,400,82.20597565741767,77.31641655830444
60,400,82.552081927283,77.31641655830444
61,1200,80.67288098975789,80.92585906614397
61,1200,78.51082037506683,80.92585906614397
61,1200,76.67673761834314,80.92585906614397
61,1200,75.88301961132974,80.92585906614397
61,1200,76.07931208950386,80.92585906614397
61,300,90.01409902237128,81.509451627761
61,300,91.38812144277416,81.509451627761
61,300,93.0134322587546,81.509451627761
61,300,93.38835704832366,81.509451627761
61,300,94.01441009932266,81.509451627761
62,1300,70.13534950144364,82.47165628872298
62,1300,67.69444562707629,82.47165628872298
62,1300,66.1077981666053,82.47165628872298
62,1300,65.2990767542934,82.47165628872298
62,1300,65.24412081916768,82.47165628872298
62,300,92.23613669067232,82.00770528925902
62,300,93.3587584644169,82.00770528925902
62,300,94.22026465589352,82.00770528925902
62,300,94.00942152610214,82.00770528925902
62,300,93.0897558198015,82.00770528925902
63,100,80.55041387979087,83.13015181244252
63,100,79.7451377398008,83.13015181244252
63,100,79.94352110835896,83.13015181244252
63,100,81.43557480310466,83.13015181244252
63,100,82.78504949741588,83.13015181244252
63,1200,85.75435855912498,82.8374362577009
63,1200,84.98084101796424,82.8374362577009
63,1200,83.76304701681894,82.8374362577009
63,1200,82.56079565099799,82.8374362577009
63,1200,81.51141491821122,82.8374362577009
64,1100,58.02006416867822,61.43884630483264
64,1100,57.29227377036949,61.43884630483264
64,1100,56.56057997369148,61.43884630483264
64,1100,55.98610766821609,61.43884630483264
64,1100,55.475657543785125,61.43884630483264
64,600,74.54776720856175,62.36111134582095
64,600,71.73783517668258,62.36111134582095
64,600,69.98811224446152,62.36111134582095
64,600,69.79235099827572,62.36111134582095
64,600,70.02866930187523,62.36111134582095
65,1100,87.10995098545942,94.05955472462931
65,1100,85.3372089042292,94.05955472462931
65,1100,84.44742657219695,94.05955472462931
65,1100,84.45995824496171,94.05955472462931
65,1100,85.07719878054588,94.05955472462931
65,1300,93.72022629857578,92.65293295445068
65,1300,93.1137770608906,92.65293295445068
65,1300,92.662355887219,92.65293295445068
65,1300,93.3982105471871,92.65293295445068
65,1300,93.8738412559981,92.65293295445068
66,1400,63.28414466544831,76.29730416725073
66,1400,59.16965455224504,76.29730416725073
66,1400,58.52153215352718,76.29730416725073
66,1400,60.66396066217805,76.29730416725073
66,1400,62.943984681374495,76.29730416725073
66,600,92.77710001995035,76.61778393982969
66,600,92.23979964359496,76.61778393982969
66,600,92.27320322907848,76.61778393982969
66,600,93.35193661436246,76.61778393982969
66,600,95.09252309568768,76.61778393982969
67,1100,69.57211762991818,90.57035650751463
67,1100,68.42034147085049,90.57035650751463
67,1100,67.85175981129402,90.57035650751463
67,1100,67.92650158467232,90.57035650751463
67,1100,67.87556276434944,90.57035650751463
67,500,89.6186109787458,88.16717059056096
67,500,88.7096989310665,88.16717059056096
67,500,87.9580912304131,88.16717059056096
67,500,87.2756668744149,88.16717059056096
67,500,87.53672213440849,88.16717059056096
68,1100,54.25107969277864,57.065066691996456
68,1100,52.18614579640425,57.065066691996456
68,1100,51.15784589047039,57.065066691996456
68,1100,50.90900519430896,57.065066691996456
68,1100,50.94609216559832,57.065066691996456
69,1300,71.16759681483558,79.50545844283548
69,1300,70.07004721235592,79.50545844283548
69,1300,69.39833920888243,79.50545844283548
69,1300,69.40969308314236,79.50545844283548
69,1300,69.66033312806982,79.50545844283548
69,600,92.071593871299,77.75382719047425
69,600,93.71377255913234,77.75382719047425
69,600,92.6618120369637,77.75382719047425
69,600,90.68249026037093,77.75382719047425
69,600,89.31858262995925,77.75382719047425
70,300,89.76291819813447,76.44505548647032
70,300,90.7204021459018,76.44505548647032
70,300,91.70535000010486,76.44505548647032
70,300,93.01378119910432,76.44505548647032
70,300,93.13311812784453,76.44505548647032
70,600,96.52660684265616,76.73784804793237
70,600,95.18992765816776,76.73784804793237
70,600,93.63181973752522,76.73784804793237
70,600,93.43399795732458,76.73784804793237
70,600,94.45104018362052,76.73784804793237
71,500,95.26137920999942,89.47872288287911
71,500,93.2762161892214,89.47872288287911
71,500,91.42440578142802,89.47872288287911
71,500,91.1905954388829,89.47872288287911
71,500,91.78705550495162,89.47872288287911
71,600,109.25883362687512,90.15678205730401
71,600,110.37665037943688,90.15678205730401
71,600,111.83066480273293,90.15678205730401
71,600,113.10239629074609,90.15678205730401
71,600,113.68845383959126,90.15678205730401
72,1300,78.54879400980829,90.94758415052641
72,1300,76.05432011867475,90.94758415052641
72,1300,74.67072747114932,90.94758415052641
72,1300,74.9979972009535,90.94758415052641
72,1300,75.4571423725741,90.94758415052641
72,200,88.87300564737029,90.88637618930508
72,200,87.74591931481382,90.88637618930508
72,200,87.95004101305298,90.88637618930508
72,200,88.23818968147428,90.88637618930508
72,200,88.52618725981031,90.88637618930508
73,1200,65.03986135949387,72.93376031569085
73,1200,65.03220730302654,72.93376031569085
73,1200,64.90303723585039,72.93376031569085
73,1200,64.73140206885354,72.93376031569085
73,1200,64.7718766646503,72.93376031569085
73,400,83.24797463766865,73.25412444095795
73,400,80.73294300320862,73.25412444095795
